"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","24","15","21","209","14.6","3.6","0.16","219.492","19.279","748.38","706.008"
"8","24","16","11","167","14.6","3.6","0.16","168.329","18.194","574.85","538.627"
"8","24","17","0","84","14.4","3.6","0.16","80.102","16.111","268.825","243.445"
"8","24","18","0","26","14.2","3.6","0.16","24.611","14.722","76.935","58.355"
"8","24","19","0","3","14","3.6","0.16","2.91","14.053","5.253","0"
"8","24","20","0","0","13.8","4.3","0.16","0","13.8","0","0"
"8","24","21","0","0","13.7","5","0.16","0","13.7","0","0"
"8","24","22","0","0","13.5","5.7","0.16","0","13.5","0","0"
"8","24","23","0","0","13.5","5.9","0.16","0","13.5","0","0"
"8","25","0","0","0","13.4","6","0.16","0","13.4","0","0"
"8","25","1","0","0","13.4","6.2","0.16","0","13.4","0","0"
"8","25","2","0","0","13.1","5.2","0.16","0","13.1","0","0"
"8","25","3","0","0","12.7","4.1","0.16","0","12.7","0","0"
"8","25","4","0","0","12.4","3.1","0.16","0","0","0","0"
"8","25","5","0","8","12.9","4.1","0.16","7.56","13.027","14.389","0"
"8","25","6","0","44","13.3","5.2","0.16","41.67","14.012","135.311","114.663"
"8","25","7","4","108","13.8","6.2","0.16","105.068","15.406","357.334","328.818"
"8","25","8","70","174","14.3","6.9","0.16","211.5","17.303","732.161","690.363"
"8","25","9","129","238","14.9","7.5","0.16","339.373","19.437","1174.495","1117.023"
"8","25","10","182","287","15.4","8.2","0.16","453.144","21.071","1561.038","1489.87"
"8","25","11","167","307","15.7","7.9","0.16","477.352","21.833","1635.005","1561.216"
"8","25","12","128","313","15.9","7.5","0.16","453.856","21.951","1549.204","1478.455"
"8","25","13","80","295","16.2","7.2","0.16","377.143","21.377","1285.418","1224.016"
"8","25","14","93","251","16.3","6.7","0.16","330.61","21.079","1130.274","1074.37"
"8","25","15","49","219","16.4","6.2","0.16","255.363","20.297","872.917","826.132"
"8","25","16","15","162","16.5","5.7","0.16","165.236","19.171","561.988","526.221"
"8","25","17","0","92","15.6","4.7","0.16","87.933","17.208","294.786","268.487"
"8","25","18","0","32","14.8","3.6","0.16","30.315","15.442","95.07","75.847"
"8","25","19","0","4","13.9","2.6","0.16","3.879","13.983","7.113","0"
"8","25","20","0","0","13.3","2.8","0.16","0","13.3","0","0"
"8","25","21","0","0","12.7","2.9","0.16","0","12.7","0","0"
"8","25","22","0","0","12.1","3.1","0.16","0","12.1","0","0"
"8","25","23","0","0","12.5","3.6","0.16","0","12.5","0","0"
"8","26","0","0","0","13","4.1","0.16","0","13","0","0"
"8","26","1","0","0","13.4","4.6","0.16","0","13.4","0","0"
"8","26","2","0","0","13.6","5.1","0.16","0","13.6","0","0"
"8","26","3","0","0","13.7","5.7","0.16","0","13.7","0","0"
"8","26","4","0","0","13.9","6.2","0.16","0","0","0","0"
"8","26","5","0","7","14","6","0.16","6.613","14.087","12.435","0"
"8","26","6","0","33","14","5.9","0.16","31.253","14.492","99.858","80.465"
"8","26","7","0","68","14.1","5.7","0.16","64.61","15.145","215.949","192.443"
"8","26","8","4","140","14.3","5.7","0.16","137.721","16.525","469.558","437.066"
"8","26","9","29","213","14.5","5.7","0.16","229.865","18.208","787.742","743.975"
"8","26","10","74","269","14.7","5.7","0.16","338.483","20.156","1159.48","1102.541"
"8","26","11","86","294","15.2","5.7","0.16","382.36","21.359","1303.705","1241.656"
"8","26","12","88","301","15.7","5.7","0.16","393.792","22.042","1338.939","1275.641"
"8","26","13","103","278","16.2","5.7","0.16","377.17","22.278","1283.284","1221.958"
"8","26","14","307","251","16.5","5.9","0.16","510.986","24.57","1749.27","1671.432"
"8","26","15","410","174","16.9","6","0.16","455.936","24.038","1575.712","1504.024"
"8","26","16","296","148","17.2","6.2","0.16","296.216","21.733","1021.115","969.078"
"8","26","17","113","112","15.7","5.2","0.16","143.873","18.152","477.074","444.315"
"8","26","18","1","48","14.3","4.1","0.16","45.01","15.185","143.15","122.224"
"8","26","19","0","6","12.8","3.1","0.16","5.819","12.914","10.957","0"
"8","26","20","0","0","12.5","3.1","0.16","0","12.5","0","0"
"8","26","21","0","0","12.2","3.1","0.16","0","12.2","0","0"
"8","26","22","0","0","11.9","3.1","0.16","0","11.9","0","0"
"8","26","23","0","0","11.8","3.1","0.16","0","11.8","0","0"
"8","27","0","0","0","11.6","3.1","0.16","0","11.6","0","0"
"8","27","1","0","0","11.5","3.1","0.16","0","11.5","0","0"
"8","27","2","0","0","11.7","3.3","0.16","0","11.7","0","0"
"8","27","3","0","0","11.8","3.4","0.16","0","11.8","0","0"
"8","27","4","0","0","12","3.6","0.16","0","12","0","0"
"8","27","5","0","9","12.7","3.8","0.16","8.509","12.849","16.306","0"
"8","27","6","0","55","13.4","3.9","0.16","51.917","14.455","169.342","147.487"
"8","27","7","101","118","14.1","4.1","0.16","152.684","17.119","515.768","481.638"
"8","27","8","81","193","14.3","4.4","0.16","237.846","18.828","821.831","776.856"
"8","27","9","64","221","14.5","4.8","0.16","269.725","19.361","926.606","877.919"
"8","27","10","6","196","14.7","5.1","0.16","196.95","18.108","667.431","627.927"
"8","27","11","38","244","15.3","5.5","0.16","285.206","20.001","969.144","918.949"
"8","27","12","73","270","15.9","5.8","0.16","345.542","21.401","1174.586","1117.112"
"8","27","13","79","289","16.5","6.2","0.16","369.761","22.132","1256.991","1196.596"
"8","27","14","26","251","17.1","6.2","0.16","270.137","21.215","915.437","867.145"
"8","27","15","8","178","17.7","6.2","0.16","179.357","20.436","604.971","567.68"
"8","27","16","0","103","18.3","6.2","0.16","98.76","19.809","328.666","301.166"
"8","27","17","0","55","17.7","6","0.16","52.151","18.515","169.999","148.121"
"8","27","18","0","18","17.2","5.9","0.16","17.024","17.466","51.107","33.442"
"8","27","19","0","2","16.6","5.7","0.16","1.94","16.627","3.375","0"
"8","27","20","0","0","16.1","5.5","0.16","0","16.1","0","0"
"8","27","21","0","0","15.6","5.3","0.16","0","15.6","0","0"
"8","27","22","0","0","15.1","5.1","0.16","0","15.1","0","0"
"8","27","23","0","0","15","4.6","0.16","0","15","0","0"
"8","28","0","0","0","14.8","4.1","0.16","0","14.8","0","0"
"8","28","1","0","0","14.7","3.6","0.16","0","14.7","0","0"
"8","28","2","0","0","14.5","3.9","0.16","0","14.5","0","0"
"8","28","3","0","0","14.3","4.3","0.16","0","14.3","0","0"
"8","28","4","0","0","14.1","4.6","0.16","0","14.1","0","0"
"8","28","5","0","7","14","4.6","0.16","6.614","14.103","12.436","0"
"8","28","6","0","45","13.9","4.6","0.16","42.579","14.685","137.346","116.625"
"8","28","7","52","112","13.8","4.6","0.16","127.424","16.155","431.532","400.387"
"8","28","8","197","172","15","5","0.16","279.743","19.93","971.647","921.364"
"8","28","9","345","204","16.2","5.3","0.16","452.953","23.887","1561.677","1490.487"
"8","28","10","488","198","17.4","5.7","0.16","611.094","27.285","2081.49","1991.88"
"8","28","11","528","203","17.3","5.9","0.16","687.654","28.165","2329.572","2231.172"
"8","28","12","556","187","17.2","6","0.16","704.486","28.206","2386.274","2285.864"
"8","28","13","470","219","17.1","6.2","0.16","648.513","27.009","2205.274","2111.278"
"8","28","14","410","227","17.3","4.3","0.16","559.572","28.1","1897.859","1814.756"
"8","28","15","410","169","17.5","2.4","0.16","447.565","29.232","1516.958","1447.352"
"8","28","16","280","145","17.7","0.5","0.16","283.414","29.217","946.395","897.006"
"8","28","17","102","106","16.2","1.5","0.16","133.974","20.384","438.439","407.049"
"8","28","18","0","41","14.8","2.6","0.16","38.473","15.759","120.306","100.188"
"8","28","19","0","4","13.3","3.6","0.16","3.879","13.37","7.137","0"
"8","28","20","0","0","12.5","3.4","0.16","0","12.5","0","0"
"8","28","21","0","0","11.8","3.3","0.16","0","11.8","0","0"
"8","28","22","0","0","11","3.1","0.16","0","11","0","0"
"8","28","23","0","0","11.1","3.6","0.16","0","11.1","0","0"
"8","29","0","0","0","11.1","4.1","0.16","0","11.1","0","0"
"8","29","1","0","0","11.2","4.6","0.16","0","11.2","0","0"
"8","29","2","0","0","11.6","4.4","0.16","0","11.6","0","0"
"8","29","3","0","0","11.9","4.3","0.16","0","11.9","0","0"
"8","29","4","0","0","12.3","4.1","0.16","0","12.3","0","0"
"8","29","5","0","8","12.8","3.8","0.16","7.562","12.932","14.401","0"
"8","29","6","17","53","13.2","3.4","0.16","52.68","14.349","168.434","146.612"
"8","29","7","147","114","13.7","3.1","0.16","163.616","17.464","549.72","514.387"
"8","29","8","282","161","14.7","4","0.16","316.344","21.082","1099.881","1045.054"
"8","29","9","406","185","15.6","4.8","0.16","479.827","24.274","1656.214","1581.674"
"8","29","10","501","191","16.6","5.7","0.16","612.324","26.507","2093.301","2003.273"
"8","29","11","515","196","15.8","4","0.16","667.522","29.235","2252.884","2157.201"
"8","29","12","370","261","14.9","2.2","0.16","614.255","31.572","2045.021","1956.704"
"8","29","13","222","280","14.1","0.5","0.16","488.783","33.908","1604.822","1532.103"
"8","29","14","297","231","13.9","1.2","0.16","478.61","30.044","1605.036","1532.309"
"8","29","15","264","206","13.8","1.9","0.16","388.538","25.025","1330.278","1267.287"
"8","29","16","163","172","13.6","2.6","0.16","252.979","19.981","871.744","825"
"8","29","17","85","102","12.8","2.1","0.16","124.939","16.239","415.399","384.826"
"8","29","18","0","38","12.1","1.5","0.16","35.7","13.209","111.878","92.06"
"8","29","19","0","4","11.3","1","0.16","3.879","11.416","7.213","0"
"8","29","20","0","0","10.4","1.4","0.16","0","10.4","0","0"
"8","29","21","0","0","9.4","1.7","0.16","0","9.4","0","0"
"8","29","22","0","0","8.5","2.1","0.16","0","8.5","0","0"
"8","29","23","0","0","8.1","2.1","0.16","0","8.1","0","0"
"8","30","0","0","0","7.7","2.1","0.16","0","7.7","0","0"
"8","30","1","0","0","7.3","2.1","0.16","0","7.3","0","0"
"8","30","2","0","0","6.8","1.7","0.16","0","6.8","0","0"
"8","30","3","0","0","6.2","1.4","0.16","0","6.2","0","0"
"8","30","4","0","0","5.7","1","0.16","0","5.7","0","0"
"8","30","5","0","8","7","1.2","0.16","7.759","7.221","15.255","0"
"8","30","6","0","50","8.3","1.3","0.16","47.239","9.847","155.66","134.29"
"8","30","7","24","115","9.6","1.5","0.16","121.368","13.414","416.541","385.927"
"8","30","8","106","174","11.1","2.2","0.16","235.296","17.5","818.374","773.522"
"8","30","9","154","230","12.5","2.9","0.16","347.07","20.799","1198.679","1140.351"
"8","30","10","152","290","14","3.6","0.16","433.2","23.235","1479.782","1411.493"
"8","30","11","381","255","15.2","3.6","0.16","608.441","28.184","2054.971","1966.301"
"8","30","12","536","203","16.5","3.6","0.16","702.177","31.495","2348.568","2249.494"
"8","30","13","607","157","17.7","3.6","0.16","694.48","32.544","2320.98","2222.884"
"8","30","14","498","179","17.6","4.1","0.16","578.742","29.097","1962.08","1876.702"
"8","30","15","365","178","17.4","4.6","0.16","419.035","25.179","1440.874","1373.964"
"8","30","16","206","152","17.3","5.1","0.16","250.596","21.656","857.854","811.603"
"8","30","17","58","97","15.5","3.7","0.16","110.373","17.809","364.552","335.78"
"8","30","18","0","30","13.7","2.4","0.16","28.384","14.432","86.939","68.004"
"8","30","19","0","2","11.9","1","0.16","1.94","11.958","3.468","0"
"8","30","20","0","0","10.8","1","0.16","0","10.8","0","0"
"8","30","21","0","0","9.7","1","0.16","0","9.7","0","0"
"8","30","22","0","0","8.6","1","0.16","0","8.6","0","0"
"8","30","23","0","0","8.5","1","0.16","0","8.5","0","0"
"8","31","0","0","0","8.4","1","0.16","0","8.4","0","0"
"8","31","1","0","0","8.3","1","0.16","0","8.3","0","0"
"8","31","2","0","0","8.3","1.5","0.16","0","8.3","0","0"
"8","31","3","0","0","8.4","2.1","0.16","0","8.4","0","0"
"8","31","4","0","0","8.4","2.6","0.16","0","8.4","0","0"
"8","31","5","0","7","10.4","3.1","0.16","6.789","10.533","13.042","0"
"8","31","6","4","51","12.4","3.6","0.16","48.698","13.432","157.207","135.782"
"8","31","7","119","110","14.4","4.1","0.16","149.938","17.36","503.022","469.344"
"8","31","8","251","160","15.1","4.4","0.16","298.628","20.795","1037.031","984.431"
"8","31","9","372","188","15.7","4.8","0.16","451.01","23.853","1558.104","1487.04"
"8","31","10","471","195","16.4","5.1","0.16","591.228","26.68","2019.703","1932.283"
"8","31","11","526","198","17.1","5.5","0.16","676.251","28.294","2292.191","2195.115"
"8","31","12","588","171","17.7","5.9","0.16","714.062","28.987","2415.348","2313.908"
"8","31","13","577","166","18.4","6.2","0.16","677.549","28.763","2297.161","2199.909"
"8","31","14","480","183","18.1","5.7","0.16","568.068","27.296","1938.988","1854.428"
"8","31","15","374","174","17.8","5.1","0.16","418.805","25.093","1441.491","1374.559"
"8","31","16","215","153","17.5","4.6","0.16","255.01","22.226","871.068","824.348"
"8","31","17","79","97","16.3","3.4","0.16","117.739","18.875","385.566","356.049"
"8","31","18","0","32","14.4","2.2","0.16","30.152","15.205","91.415","72.322"
"8","31","19","0","2","13.6","1","0.16","1.94","13.658","3.434","0"
"8","31","20","0","0","12.8","0.7","0.16","0","12.8","0","0"
"8","31","21","0","0","12.1","0.3","0.16","0","12.1","0","0"
"8","31","22","0","0","11.5","0","0.16","0","11.5","0","0"
"8","31","23","0","0","11.2","0.3","0.16","0","11.2","0","0"
"9","1","0","0","0","11","0.7","0.19","0","11","0","0"
"9","1","1","0","0","10.9","1","0.19","0","10.9","0","0"
"9","1","2","0","0","10.9","1.4","0.19","0","10.9","0","0"
"9","1","3","0","0","10.9","1.7","0.19","0","10.9","0","0"
"9","1","4","0","0","10.9","2.1","0.19","0","10.9","0","0"
"9","1","5","0","5","10.9","2.6","0.19","4.849","11.003","9.139","0"
"9","1","6","0","35","12.7","3.1","0.19","33.199","13.462","105.59","85.995"
"9","1","7","0","92","13.8","3.6","0.19","88.521","15.69","298.638","272.202"
"9","1","8","20","159","14.5","4.6","0.19","166.277","17.58","569.551","533.515"
"9","1","9","38","219","15.3","5.7","0.19","251.689","19.363","862.804","816.377"
"9","1","10","48","267","16","6.7","0.19","317.923","20.594","1085.932","1031.599"
"9","1","11","83","278","15.9","5.7","0.19","362.84","21.748","1236.143","1176.487"
"9","1","12","85","285","15.7","4.6","0.19","374.056","22.606","1270.061","1209.203"
"9","1","13","82","271","15.6","3.6","0.19","352.615","23.109","1195.255","1137.049"
"9","1","14","138","252","15.8","4.6","0.19","374.281","22.725","1280.139","1218.924"
"9","1","15","108","234","16","5.7","0.19","309.676","21.006","1066.299","1012.661"
"9","1","16","91","169","16.2","6.7","0.19","212.477","19.279","729.309","687.612"
"9","1","17","17","92","15.5","5.8","0.19","92.982","16.982","309.302","282.488"
"9","1","18","0","24","14.8","5","0.19","22.751","15.192","67.208","48.972"
"9","1","19","0","1","14.1","4.1","0.19","0.97","14.116","0","0"
"9","1","20","0","0","13.7","4.4","0.19","0","13.7","0","0"
"9","1","21","0","0","13.2","4.8","0.19","0","13.2","0","0"
"9","1","22","0","0","12.8","5.1","0.19","0","12.8","0","0"
"9","1","23","0","0","12.5","4.9","0.19","0","12.5","0","0"
"9","2","0","0","0","12.1","4.8","0.19","0","12.1","0","0"
"9","2","1","0","0","11.8","4.6","0.19","0","11.8","0","0"
"9","2","2","0","0","11.2","4.4","0.19","0","11.2","0","0"
"9","2","3","0","0","10.7","4.3","0.19","0","10.7","0","0"
"9","2","4","0","0","10.1","4.1","0.19","0","10.1","0","0"
"9","2","5","0","6","11.2","3.9","0.19","5.819","11.3","11.05","0"
"9","2","6","3","48","12.2","3.8","0.19","45.787","13.14","146.966","125.904"
"9","2","7","136","106","13.3","3.6","0.19","151.081","16.507","506.469","472.669"
"9","2","8","273","153","14.2","5.1","0.19","301.414","19.448","1052.534","999.385"
"9","2","9","378","182","15.2","6.7","0.19","447.048","21.69","1557.988","1486.928"
"9","2","10","373","234","16.1","8.2","0.19","548.064","22.974","1893.758","1810.8"
"9","2","11","456","211","16","7.5","0.19","630.178","24.431","2165.362","2072.781"
"9","2","12","429","224","15.9","6.9","0.19","630.518","24.847","2160.088","2067.694"
"9","2","13","350","242","15.8","6.2","0.19","558.945","24.338","1916.797","1833.023"
"9","2","14","205","251","15.6","6.2","0.19","421.858","22.044","1453.758","1386.391"
"9","2","15","112","199","15.5","6.2","0.19","279.256","19.769","964.823","914.781"
"9","2","16","19","132","15.3","6.2","0.19","137.194","17.397","467.391","434.975"
"9","2","17","0","67","14","5.2","0.19","64.002","15.097","212.671","189.281"
"9","2","18","0","17","12.7","4.1","0.19","16.098","13.011","46.439","28.939"
"9","2","19","0","1","11.4","3.1","0.19","0.97","11.419","0","0"
"9","2","20","0","0","10.8","2.9","0.19","0","10.8","0","0"
"9","2","21","0","0","10.3","2.8","0.19","0","10.3","0","0"
"9","2","22","0","0","9.7","2.6","0.19","0","9.7","0","0"
"9","2","23","0","0","9.3","2.2","0.19","0","9.3","0","0"
"9","3","0","0","0","9","1.9","0.19","0","9","0","0"
"9","3","1","0","0","8.6","1.5","0.19","0","8.6","0","0"
"9","3","2","0","0","8.7","2","0.19","0","8.7","0","0"
"9","3","3","0","0","8.9","2.6","0.19","0","8.9","0","0"
"9","3","4","0","0","9","3.1","0.19","0","9","0","0"
"9","3","5","0","4","8.8","2.9","0.19","3.879","8.878","7.312","0"
"9","3","6","0","26","8.5","2.8","0.19","24.638","9.094","78.418","59.785"
"9","3","7","0","56","8.3","2.6","0.19","53.157","9.64","180.076","157.84"
"9","3","8","0","125","9.3","3.3","0.19","121.424","12.017","420.154","389.412"
"9","3","9","28","194","10.3","3.9","0.19","210.509","14.593","731.43","689.659"
"9","3","10","72","248","11.3","4.6","0.19","314.942","17.122","1092.324","1037.764"
"9","3","11","176","275","11.9","4.8","0.19","447.668","19.963","1548.163","1477.451"
