Month,Day,Hour,Beam Irradiance (W/m²),Diffuse Irradiance (W/m²),Ambient Temperature (°C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m²),Cell Temperature (°C),DC Array Output (W),AC System Output (W)
5,8,11,760.0,286.77,9.1,5.8,0.16,779.41,26.39,7756.18,7445.93
5,8,12,799.0,305.49,9.5,6.1,0.16,857.24,28.12,8478.79,8139.64
5,8,13,558.0,251.81,9.7,5.8,0.16,647.92,24.08,6500.06,6240.06
5,8,14,657.0,393.68,9.6,5.9,0.16,754.97,26.23,7517.2,7216.51
5,8,15,882.0,761.9,10.6,5.2,0.16,1017.61,34.13,9850.92,9456.89
5,8,16,615.0,819.35,10.2,4.7,0.16,708.12,27.13,7028.41,6747.27
5,8,17,620.0,1384.16,10.1,5.1,0.16,699.07,26.38,6956.93,6678.66
5,8,18,363.0,1583.98,10.4,5.4,0.16,367.93,18.79,3759.27,3608.9
5,8,19,264.0,3595.66,10.7,4.3,0.16,546.57,24.11,5482.73,5263.42
5,8,20,166.0,0.0,10.2,4.8,0.16,69.83,11.86,730.41,701.2
5,8,21,54.0,0.0,11.1,5.2,0.16,18.52,11.53,193.93,186.17
5,8,22,0.0,0.0,10.8,4.4,0.16,0.0,10.8,0.0,0.0
5,8,23,0.0,0.0,11.3,5.6,0.16,0.0,11.3,0.0,0.0
5,9,0,0.0,0.0,11.5,4.8,0.16,0.0,11.5,0.0,0.0
5,9,1,0.0,0.0,11.2,5.0,0.16,0.0,11.2,0.0,0.0
5,9,2,0.0,0.0,11.5,5.3,0.16,0.0,11.5,0.0,0.0
5,9,3,0.0,0.0,10.6,5.3,0.16,0.0,10.6,0.0,0.0
5,9,4,0.0,0.0,11.3,4.3,0.16,0.0,11.3,0.0,0.0
5,9,5,0.0,0.0,10.6,4.7,0.16,0.0,10.6,0.0,0.0
5,9,6,7.0,14.0,11.2,4.3,0.16,19.02,11.67,199.07,191.11
5,9,7,38.0,46.23,10.8,3.8,0.16,76.53,12.74,798.14,766.21
5,9,8,87.0,69.44,11.0,4.0,0.16,158.66,14.97,1642.3,1576.61
5,9,9,162.0,90.72,10.7,3.8,0.16,277.95,17.74,2850.13,2736.12
5,9,10,204.0,87.39,10.9,3.7,0.16,352.56,19.88,3588.78,3445.23
5,9,11,419.0,155.53,10.9,3.7,0.16,688.5,28.44,6802.1,6530.02
5,9,12,343.0,129.04,10.6,3.2,0.16,554.29,25.15,5539.99,5318.39
5,9,13,548.0,243.57,10.8,3.5,0.16,638.48,27.26,6334.3,6080.92
5,9,14,856.0,505.69,10.9,3.4,0.16,988.98,36.55,9490.0,9110.4
5,9,15,792.0,674.75,10.6,4.3,0.16,915.03,33.05,8892.49,8536.79
5,9,16,424.0,556.68,10.8,4.1,0.16,487.19,22.9,4907.71,4711.4
5,9,17,350.0,767.8,11.0,3.7,0.16,392.03,20.98,3975.46,3816.44
5,9,18,122.0,518.81,10.7,2.8,0.16,121.65,13.97,1263.46,1212.92
5,9,19,96.0,1227.74,10.7,3.1,0.16,187.46,15.65,1935.95,1858.51
5,9,20,33.0,0.0,11.0,2.8,0.16,14.01,11.38,146.78,140.91
5,9,21,8.0,0.0,10.8,2.9,0.16,2.78,10.87,29.17,28.01
5,9,22,0.0,0.0,10.7,3.0,0.16,0.0,10.7,0.0,0.0
5,9,23,0.0,0.0,10.7,3.6,0.16,0.0,10.7,0.0,0.0
5,10,0,0.0,0.0,10.8,2.2,0.16,0.0,10.8,0.0,0.0
5,10,1,0.0,0.0,10.5,3.0,0.16,0.0,10.5,0.0,0.0
5,10,2,0.0,0.0,10.5,3.0,0.16,0.0,10.5,0.0,0.0
5,10,3,0.0,0.0,10.6,2.7,0.16,0.0,10.6,0.0,0.0
5,10,4,0.0,0.0,10.6,2.0,0.16,0.0,10.6,0.0,0.0
5,10,5,0.0,0.0,10.6,3.2,0.16,0.0,10.6,0.0,0.0
5,10,6,13.0,25.56,10.6,3.7,0.16,33.7,11.46,352.97,338.85
5,10,7,41.0,49.15,10.5,3.6,0.16,81.4,12.59,849.36,815.38
5,10,8,97.0,76.34,10.5,3.4,0.16,173.03,14.99,1790.92,1719.28
5,10,9,177.0,97.69,10.5,3.2,0.16,297.1,18.3,3040.67,2919.04
5,10,10,857.0,361.51,10.5,2.7,0.16,813.61,32.49,7922.81,7605.9
5,10,11,790.0,288.57,10.4,3.5,0.16,804.67,31.15,7873.49,7558.55
5,10,12,801.0,296.59,10.4,3.0,0.16,851.13,33.01,8272.69,7941.78
5,10,13,823.0,360.35,10.4,3.1,0.16,961.14,35.78,9248.76,8878.81
5,10,14,838.0,488.18,10.5,3.7,0.16,971.46,35.24,9366.43,8991.77
5,10,15,786.0,660.59,10.5,3.4,0.16,908.87,34.07,8800.18,8448.17
5,10,16,705.0,912.42,10.5,3.2,0.16,808.35,31.72,7893.38,7577.64
5,10,17,595.0,1283.08,10.3,3.6,0.16,662.21,27.27,6569.49,6306.71
5,10,18,461.0,1912.08,10.3,3.2,0.16,452.65,22.18,4571.18,4388.33
5,10,19,318.0,3834.51,10.3,3.4,0.16,588.09,25.55,5869.58,5634.8
5,10,20,177.0,0.0,10.3,3.4,0.16,75.8,12.27,791.77,760.1
5,10,21,58.0,0.0,10.2,3.8,0.16,20.37,10.72,213.88,205.33
5,10,22,0.0,0.0,10.2,3.2,0.16,0.0,10.2,0.0,0.0
5,10,23,0.0,0.0,10.2,3.3,0.16,0.0,10.2,0.0,0.0
5,11,0,0.0,0.0,10.1,3.4,0.16,0.0,10.1,0.0,0.0
5,11,1,0.0,0.0,10.0,3.2,0.16,0.0,10.0,0.0,0.0
5,11,2,0.0,0.0,9.9,2.9,0.16,0.0,9.9,0.0,0.0
5,11,3,0.0,0.0,9.8,4.1,0.16,0.0,9.8,0.0,0.0
5,11,4,0.0,0.0,9.6,4.2,0.16,0.0,9.6,0.0,0.0
5,11,5,3.0,10.73,9.3,3.7,0.16,12.43,9.62,130.99,125.75
5,11,6,67.0,129.58,9.1,3.8,0.16,115.32,12.02,1205.59,1157.37
5,11,7,187.0,221.0,8.9,3.7,0.16,256.18,15.42,2647.7,2541.79
5,11,8,333.0,258.51,8.7,3.6,0.16,406.65,19.12,4150.19,3984.18
5,11,9,478.0,260.12,8.4,3.7,0.16,402.93,18.66,4118.71,3953.96
5,11,10,610.0,253.46,8.1,3.0,0.16,577.7,23.45,5808.34,5576.01
5,11,11,713.0,256.36,7.9,2.7,0.16,723.97,27.47,7177.11,6890.03
5,11,12,785.0,286.15,7.6,2.9,0.16,830.53,29.79,8166.06,7839.42
5,11,13,826.0,356.38,7.4,2.8,0.16,966.29,33.37,9379.83,9004.63
5,11,14,823.0,472.89,7.1,2.3,0.16,956.29,33.55,9276.73,8905.66
5,11,15,783.0,649.34,6.9,2.3,0.16,905.84,31.95,8838.05,8484.53
5,11,16,704.0,898.39,6.6,2.1,0.16,805.46,29.13,7938.17,7620.64
5,11,17,592.0,1255.41,6.4,2.2,0.16,654.84,24.61,6557.34,6295.05
5,11,18,337.0,1364.34,6.2,2.0,0.16,326.1,15.37,3370.91,3236.08
5,11,19,309.0,3526.0,6.1,2.2,0.16,543.15,21.21,5503.55,5283.41
5,11,20,184.0,0.0,5.9,2.2,0.16,79.47,8.11,841.68,808.01
5,11,21,64.0,0.0,5.6,1.8,0.16,22.73,6.25,242.22,232.53
5,11,22,1.0,0.0,5.4,1.6,0.16,0.3,5.41,3.21,3.08
5,11,23,0.0,0.0,5.4,1.8,0.16,0.0,5.4,0.0,0.0
5,12,0,0.0,0.0,5.0,1.7,0.16,0.0,5.0,0.0,0.0
5,12,1,0.0,0.0,4.8,1.7,0.16,0.0,4.8,0.0,0.0
5,12,2,0.0,0.0,4.5,1.6,0.16,0.0,4.5,0.0,0.0
5,12,3,0.0,0.0,4.4,1.8,0.16,0.0,4.4,0.0,0.0
5,12,4,0.0,0.0,4.2,1.9,0.16,0.0,4.2,0.0,0.0
5,12,5,3.0,10.5,3.4,1.7,0.16,12.24,3.75,131.5,126.24
5,12,6,78.0,148.46,3.4,1.6,0.16,121.49,6.89,1291.91,1240.23
5,12,7,210.0,244.78,3.0,1.8,0.16,257.39,10.32,2706.15,2597.9
5,12,8,331.0,253.56,3.1,1.7,0.16,409.54,14.81,4241.46,4071.8
5,12,9,426.0,228.64,3.1,2.1,0.16,571.46,19.08,5833.01,5599.69
5,12,10,476.0,194.88,3.1,2.0,0.16,694.56,22.63,7003.21,6723.09
5,12,11,487.0,172.41,3.0,2.2,0.16,757.21,24.06,7597.01,7293.13
5,12,12,782.0,280.71,2.7,2.6,0.16,824.03,25.1,8237.42,7907.92
5,12,13,761.0,323.61,2.6,2.9,0.16,891.37,26.42,8869.4,8514.62
5,12,14,578.0,327.66,2.3,3.0,0.16,672.73,20.17,6841.03,6567.38
5,12,15,430.0,351.95,2.1,2.5,0.16,497.56,15.71,5137.38,4931.89
5,12,16,226.0,284.45,1.9,2.0,0.16,258.02,9.16,2723.25,2614.32
5,12,17,157.0,327.53,1.8,1.6,0.16,172.64,6.76,1836.61,1763.15
5,12,18,123.0,486.42,1.8,1.9,0.16,117.4,5.12,1255.69,1205.46
5,12,19,143.0,1549.29,1.7,1.6,0.16,239.69,8.59,2534.57,2433.18
5,12,20,36.0,0.0,1.7,1.5,0.16,15.68,2.15,169.34,162.57
5,12,21,18.0,0.0,1.4,1.2,0.16,6.46,1.59,69.89,67.1
5,12,22,0.0,0.0,1.3,1.1,0.16,0.0,1.3,0.0,0.0
5,12,23,0.0,0.0,1.0,1.2,0.16,0.0,1.0,0.0,0.0
5,13,0,0.0,0.0,0.8,0.8,0.16,0.0,0.8,0.0,0.0
5,13,1,0.0,0.0,1.0,1.1,0.16,0.0,1.0,0.0,0.0
5,13,2,0.0,0.0,1.1,1.2,0.16,0.0,1.1,0.0,0.0
5,13,3,0.0,0.0,1.1,1.0,0.16,0.0,1.1,0.0,0.0
5,13,4,0.0,0.0,0.9,0.8,0.16,0.0,0.9,0.0,0.0
5,13,5,3.0,10.28,0.5,0.8,0.16,12.05,0.86,130.68,125.45
5,13,6,45.0,84.33,0.2,0.8,0.16,92.35,2.97,994.71,954.92
5,13,7,175.0,201.26,0.0,0.7,0.16,250.04,7.54,2653.2,2547.07
5,13,8,322.0,243.49,-0.2,0.9,0.16,411.23,12.07,4298.4,4126.47
5,13,9,459.0,243.05,-0.1,1.1,0.16,584.17,17.15,6002.2,5762.11
5,13,10,581.0,234.46,0.0,1.8,0.16,547.73,15.58,5657.89,5431.57
5,13,11,685.0,238.85,0.1,1.9,0.16,691.52,19.66,7044.45,6762.67
5,13,12,757.0,267.66,0.3,1.7,0.16,794.67,23.02,8001.77,7681.7
5,13,13,799.0,334.97,0.5,1.6,0.16,936.75,27.43,9287.83,8916.32
5,13,14,800.0,447.52,0.6,1.7,0.16,932.25,27.26,9248.76,8878.81
5,13,15,755.0,610.04,0.9,1.5,0.16,873.63,26.15,8701.14,8353.09
5,13,16,683.0,848.1,1.1,1.6,0.16,778.09,23.47,7822.57,7509.66
5,13,17,565.0,1160.01,1.5,1.5,0.16,617.8,19.36,6299.95,6047.96
5,13,18,438.0,1693.17,1.9,1.6,0.16,412.65,13.76,4288.84,4117.28
5,13,19,305.0,3146.76,2.2,1.6,0.16,488.92,16.26,5038.76,4837.21
5,13,20,173.0,0.0,2.5,1.6,0.16,75.96,4.68,813.62,781.08
5,13,21,60.0,0.0,2.8,1.3,0.16,21.77,3.44,234.13,224.76
5,13,22,1.0,0.0,3.7,1.5,0.16,0.31,3.71,3.33,3.2
5,13,23,0.0,0.0,4.1,1.5,0.16,0.0,4.1,0.0,0.0
5,14,0,0.0,0.0,4.4,1.7,0.16,0.0,4.4,0.0,0.0
5,14,1,0.0,0.0,4.7,1.8,0.16,0.0,4.7,0.0,0.0
5,14,2,0.0,0.0,4.8,1.8,0.16,0.0,4.8,0.0,0.0
5,14,3,0.0,0.0,5.0,1.9,0.16,0.0,5.0,0.0,0.0
5,14,4,0.0,0.0,5.7,1.7,0.16,0.0,5.7,0.0,0.0
5,14,5,6.0,20.14,5.9,1.9,0.16,22.84,6.55,243.15,233.42
5,14,6,63.0,116.31,5.9,1.8,0.16,112.6,9.1,1188.66,1141.12
5,14,7,186.0,211.15,6.4,1.8,0.16,252.28,13.57,2623.72,2518.78
5,14,8,321.0,239.69,6.2,2.0,0.16,413.62,17.83,4240.0,4070.4
5,14,9,461.0,240.92,6.8,1.5,0.16,587.3,23.78,5898.08,5662.15
5,14,10,591.0,235.15,6.3,2.2,0.16,555.98,21.76,5622.85,5397.93
5,14,11,683.0,234.63,6.6,1.8,0.16,687.66,26.16,6848.68,6574.73
5,14,12,751.0,261.64,6.7,1.7,0.16,785.57,29.16,7741.32,7431.67
5,14,13,775.0,320.4,6.6,3.1,0.16,909.24,30.61,8913.87,8557.32
5,14,14,780.0,430.68,7.2,2.2,0.16,909.75,32.5,8858.69,8504.34
5,14,15,763.0,608.77,6.8,2.5,0.16,882.74,30.94,8643.88,8298.12
5,14,16,645.0,790.37,7.1,2.8,0.16,733.24,26.81,7285.95,6994.51
5,14,17,595.0,1202.68,8.0,2.4,0.16,647.09,25.79,6453.01,6194.89
5,14,18,434.0,1641.13,7.7,2.4,0.16,403.91,18.81,4126.61,3961.54
5,14,19,316.0,3113.13,7.5,2.9,0.16,485.74,20.48,4934.24,4736.87
5,14,20,187.0,0.0,7.8,1.6,0.16,82.76,10.18,870.53,835.71
5,14,21,61.0,0.0,7.9,1.7,0.16,22.36,8.54,236.48,227.02
5,14,22,3.0,0.0,8.4,2.7,0.16,0.94,8.43,9.95,9.55
5,14,23,0.0,0.0,8.2,2.6,0.16,0.0,8.2,0.0,0.0
5,15,0,0.0,0.0,8.3,2.0,0.16,0.0,8.3,0.0,0.0
5,15,1,0.0,0.0,8.4,1.9,0.16,0.0,8.4,0.0,0.0
5,15,2,0.0,0.0,8.9,1.8,0.16,0.0,8.9,0.0,0.0
5,15,3,0.0,0.0,7.8,2.4,0.16,0.0,7.8,0.0,0.0
5,15,4,0.0,0.0,8.7,3.2,0.16,0.0,8.7,0.0,0.0
5,15,5,6.0,19.75,9.2,3.2,0.16,22.55,9.79,237.5,228.0
5,15,6,78.0,141.94,9.1,2.2,0.16,123.11,12.52,1284.87,1233.48
5,15,7,196.0,219.72,8.8,3.0,0.16,253.74,15.54,2621.41,2516.56
5,15,8,334.0,246.36,9.7,3.8,0.16,418.12,20.28,4250.27,4080.26
5,15,9,473.0,244.06,9.3,3.1,0.16,593.05,24.96,5931.33,5694.08
5,15,10,597.0,234.29,9.0,4.1,0.16,560.49,22.92,5645.7,5419.88
5,15,11,679.0,229.88,9.2,2.6,0.16,681.9,27.74,6753.61,6483.46
5,15,12,764.0,262.33,9.3,3.2,0.16,796.5,30.21,7819.76,7506.97
5,15,13,812.0,331.12,nan,0.0,0.16,953.13,nan,nan,nan
5,15,14,769.0,419.21,nan,0.0,0.16,897.49,nan,nan,nan
5,15,15,764.0,602.06,nan,0.0,0.16,883.65,nan,nan,nan
5,15,16,690.0,834.61,nan,0.0,0.16,782.76,nan,nan,nan
5,15,17,582.0,1158.62,nan,0.0,0.16,629.68,nan,nan,nan
5,15,18,454.0,1680.46,9.5,0.0,0.16,417.68,22.55,4212.62,4044.11
5,15,19,269.0,2536.82,nan,0.0,0.16,397.47,nan,nan,nan
5,15,20,195.0,0.0,nan,0.0,0.16,86.97,nan,nan,nan
5,15,21,77.0,0.0,nan,0.0,0.16,28.51,nan,nan,nan
5,15,22,5.0,0.0,nan,0.0,0.16,1.58,nan,nan,nan
5,15,23,0.0,0.0,nan,0.0,0.16,0.0,nan,nan,nan
5,16,0,0.0,0.0,nan,0.0,0.16,0.0,nan,nan,nan
5,16,1,0.0,0.0,nan,0.0,0.16,0.0,nan,nan,nan
5,16,2,0.0,0.0,nan,0.0,0.16,0.0,nan,nan,nan
5,16,3,0.0,0.0,nan,0.0,0.16,0.0,nan,nan,nan
5,16,4,0.0,0.0,9.2,5.8,0.16,0.0,9.2,0.0,0.0
5,16,5,11.0,35.54,9.7,5.8,0.16,38.26,10.55,401.95,385.87
5,16,6,82.0,147.15,9.5,5.7,0.16,125.4,12.3,1309.74,1257.35
5,16,7,182.0,201.56,9.5,5.6,0.16,256.66,15.27,2654.01,2547.85
5,16,8,340.0,247.83,9.4,6.1,0.16,421.42,18.55,4309.34,4136.96
5,16,9,472.0,240.53,9.0,6.5,0.16,595.28,21.56,6024.47,5783.49
5,16,10,596.0,230.77,9.2,6.2,0.16,558.48,21.24,5658.3,5431.96
5,16,11,684.0,228.3,8.9,7.3,0.16,685.26,22.5,6912.56,6636.06
5,16,12,750.0,253.88,9.2,5.1,0.16,779.44,27.35,7730.29,7421.08
5,16,13,744.0,299.34,9.0,6.3,0.16,873.62,27.7,8653.64,8307.5
5,16,14,791.0,425.83,8.8,5.4,0.16,923.58,29.87,9078.38,8715.24
5,16,15,751.0,584.67,8.9,6.1,0.16,868.28,27.76,8598.92,8254.97
5,16,16,675.0,806.17,9.3,4.6,0.16,764.18,27.69,7569.85,7267.06
5,16,17,581.0,1139.56,8.8,4.7,0.16,625.5,23.75,6282.37,6031.07
5,16,18,457.0,1656.91,8.8,5.9,0.16,415.9,17.96,4261.48,4091.02
5,16,19,322.0,2913.48,8.4,6.0,0.16,458.36,18.43,4689.0,4501.44
5,16,20,189.0,0.0,8.6,5.7,0.16,84.92,10.5,892.3,856.61
5,16,21,72.0,0.0,8.1,5.0,0.16,26.92,8.73,284.53,273.15
5,16,22,4.0,0.0,7.9,5.8,0.16,1.28,7.93,13.56,13.02
5,16,23,0.0,0.0,7.6,5.3,0.16,0.0,7.6,0.0,0.0
5,17,0,0.0,0.0,7.6,4.8,0.16,0.0,7.6,0.0,0.0
5,17,1,0.0,0.0,7.2,4.8,0.16,0.0,7.2,0.0,0.0
5,17,2,0.0,0.0,7.0,4.7,0.16,0.0,7.0,0.0,0.0
5,17,3,0.0,0.0,6.9,4.2,0.16,0.0,6.9,0.0,0.0
5,17,4,0.0,0.0,6.8,4.2,0.16,0.0,6.8,0.0,0.0
5,17,5,8.0,25.39,6.6,4.5,0.16,28.64,7.29,304.15,291.99
5,17,6,76.0,134.56,6.5,4.0,0.16,122.69,9.57,1293.16,1241.43
5,17,7,196.0,214.52,6.3,3.7,0.16,258.62,12.89,2695.82,2587.98
5,17,8,333.0,239.96,5.9,3.8,0.16,422.8,16.6,4352.3,4178.21
5,17,9,469.0,236.13,5.7,3.3,0.16,596.78,21.27,6045.71,5803.88
5,17,10,593.0,226.62,5.5,3.2,0.16,554.65,20.06,5642.4,5416.7
5,17,11,693.0,228.1,5.2,3.8,0.16,692.69,22.73,6981.93,6702.66
5,17,12,763.0,254.71,5.0,3.6,0.16,790.6,25.26,7898.81,7582.85
5,17,13,804.0,319.25,4.7,3.1,0.16,944.29,29.64,9289.55,8917.97
5,17,14,797.0,423.82,4.5,2.9,0.16,930.86,29.37,9166.22,8799.58
5,17,15,755.0,580.84,4.3,2.3,0.16,872.51,28.43,8620.36,8275.54
5,17,16,676.0,797.41,4.1,2.7,0.16,763.79,24.75,7644.58,7338.8
5,17,17,574.0,1109.63,3.9,2.6,0.16,615.05,20.62,6244.79,5995.0
5,17,18,448.0,1592.02,3.6,2.3,0.16,403.58,14.76,4180.44,4013.23
5,17,19,314.0,2731.65,3.4,2.5,0.16,431.49,15.2,4462.9,4284.39
5,17,20,183.0,0.0,3.3,3.1,0.16,82.82,5.49,884.75,849.36
5,17,21,71.0,0.0,3.1,3.0,0.16,26.79,3.81,287.77,276.26
5,17,22,6.0,0.0,3.0,2.9,0.16,1.94,3.05,20.89,20.05
5,17,23,0.0,0.0,2.8,2.5,0.16,0.0,2.8,0.0,0.0
5,18,0,0.0,0.0,2.6,2.1,0.16,0.0,2.6,0.0,0.0
5,18,1,0.0,0.0,2.5,1.8,0.16,0.0,2.5,0.0,0.0
5,18,2,0.0,0.0,2.4,2.2,0.16,0.0,2.4,0.0,0.0
5,18,3,0.0,0.0,2.3,2.8,0.16,0.0,2.3,0.0,0.0
5,18,4,0.0,0.0,2.1,2.5,0.16,0.0,2.1,0.0,0.0
5,18,5,9.0,28.07,1.9,2.7,0.16,31.49,2.75,339.42,325.85
5,18,6,78.0,136.33,1.7,2.5,0.16,124.15,5.09,1328.01,1274.89
5,18,7,192.0,207.77,1.6,2.8,0.16,260.94,8.61,2759.09,2648.72
5,18,8,324.0,230.89,1.4,2.5,0.16,423.17,12.97,4409.88,4233.48
5,18,9,461.0,229.4,1.5,2.4,0.16,596.51,17.9,6113.33,5868.8
5,18,10,588.0,221.87,1.5,2.2,0.16,757.95,22.58,7643.7,7337.95
5,18,11,692.0,224.7,1.4,2.0,0.16,690.19,20.81,7003.12,6722.99
5,18,12,768.0,252.9,1.3,2.3,0.16,793.55,23.25,7984.1,7664.74
5,18,13,809.0,317.12,1.3,2.3,0.16,950.28,27.58,9416.99,9040.31
5,18,14,812.0,426.64,1.1,2.4,0.16,948.54,27.18,9413.03,9036.51
5,18,15,767.0,583.25,1.0,2.1,0.16,885.93,25.78,8835.11,8481.71
5,18,16,696.0,811.1,0.8,2.2,0.16,784.86,22.63,7913.7,7597.16
5,18,17,595.0,1134.09,0.7,2.2,0.16,634.69,18.35,6494.62,6234.84
5,18,18,467.0,1627.6,0.5,1.7,0.16,416.7,12.42,4350.47,4176.45
5,18,19,334.0,2799.2,0.6,1.6,0.16,443.92,13.36,4620.05,4435.25
5,18,20,197.0,65925.7,0.4,1.6,0.16,9360.31,269.51,13498.97,12959.01
5,18,21,78.0,0.0,0.2,1.7,0.16,29.7,1.05,321.9,309.02
5,18,22,5.0,0.0,0.2,2.0,0.16,1.63,0.25,17.71,17.0
5,18,23,0.0,0.0,0.2,2.1,0.16,0.0,0.2,0.0,0.0
5,19,0,0.0,0.0,-0.1,2.5,0.16,0.0,-0.1,0.0,0.0
5,19,1,0.0,0.0,-0.2,2.5,0.16,0.0,-0.2,0.0,0.0
5,19,2,0.0,0.0,-0.2,2.4,0.16,0.0,-0.2,0.0,0.0
5,19,3,0.0,0.0,-0.3,2.7,0.16,0.0,-0.3,0.0,0.0
5,19,4,0.0,0.0,-0.3,2.3,0.16,0.0,-0.3,0.0,0.0
5,19,5,11.0,33.75,-0.3,2.0,0.16,37.2,0.75,403.57,387.43
5,19,6,83.0,143.28,-0.3,1.9,0.16,127.14,3.3,1367.96,1313.24
5,19,7,203.0,217.28,-0.5,2.0,0.16,262.44,6.88,2790.84,2679.21
5,19,8,341.0,240.41,-0.3,1.8,0.16,428.55,11.89,4482.14,4302.85
5,19,9,479.0,235.67,-0.2,1.6,0.16,604.07,17.17,6206.25,5958.0
5,19,10,605.0,225.47,-0.2,1.8,0.16,563.95,15.84,5820.3,5587.49
5,19,11,702.0,224.94,-0.1,2.0,0.16,698.73,19.55,7120.58,6835.76
5,19,12,771.0,250.53,0.2,2.1,0.16,794.54,22.42,8017.15,7696.46
5,19,13,806.0,311.98,0.6,2.1,0.16,946.8,27.08,9399.07,9023.11
5,19,14,801.0,415.93,0.7,2.3,0.16,935.76,26.58,9305.85,8933.62
5,19,15,764.0,574.39,0.8,2.8,0.16,881.99,24.5,8835.33,8481.92
5,19,16,689.0,793.48,1.0,3.5,0.16,775.51,20.99,7863.94,7549.39
5,19,17,584.0,1097.91,1.2,3.2,0.16,620.29,17.48,6366.16,6111.51
5,19,18,380.0,1299.7,1.2,3.6,0.16,336.04,9.81,3539.06,3397.49
5,19,19,321.0,2596.46,1.4,3.5,0.16,413.37,12.06,4320.92,4148.08
5,19,20,187.0,28435.71,1.9,3.2,0.16,4051.83,108.26,28710.86,27562.43
5,19,21,72.0,0.0,2.2,2.9,0.16,27.66,2.94,297.96,286.04
5,19,22,4.0,0.0,2.2,2.9,0.16,1.32,2.24,14.25,13.68
5,19,23,0.0,0.0,2.3,3.5,0.16,0.0,2.3,0.0,0.0
5,20,0,0.0,0.0,2.6,3.6,0.16,0.0,2.6,0.0,0.0
5,20,1,0.0,0.0,2.7,4.7,0.16,0.0,2.7,0.0,0.0
5,20,2,0.0,0.0,2.9,4.4,0.16,0.0,2.9,0.0,0.0
5,20,3,0.0,0.0,3.4,3.6,0.16,0.0,3.4,0.0,0.0
5,20,4,0.0,0.0,3.8,3.3,0.16,0.0,3.8,0.0,0.0
5,20,5,0.0,0.0,4.0,2.8,0.16,0.0,4.0,0.0,0.0
5,20,6,14.0,23.88,3.9,3.4,0.16,33.39,4.77,357.54,343.24
5,20,7,44.0,46.6,3.7,3.3,0.16,83.68,5.88,892.8,857.09
5,20,8,152.0,106.06,4.0,2.9,0.16,240.88,10.44,2531.55,2430.29
5,20,9,287.0,139.66,3.9,3.5,0.16,412.56,14.54,4276.64,4105.57
5,20,10,402.0,148.02,4.1,2.8,0.16,638.91,21.27,6472.51,6213.61
5,20,11,774.0,244.83,4.5,2.5,0.16,768.88,25.52,7674.81,7367.81
5,20,12,888.0,284.82,4.5,2.8,0.16,912.82,29.03,8999.45,8639.47
5,20,13,850.0,324.98,4.9,2.4,0.16,998.47,32.36,9727.49,9338.39
5,20,14,839.0,430.68,5.0,2.5,0.16,980.14,31.8,9568.13,9185.4
5,20,15,799.0,594.06,5.4,2.0,0.16,921.86,31.33,9014.36,8653.79
5,20,16,719.0,818.5,5.5,2.5,0.16,807.8,27.59,8004.77,7684.58
5,20,17,609.0,1129.67,5.5,2.0,0.16,644.21,23.62,6473.22,6214.29
5,20,18,253.0,849.71,5.9,2.0,0.16,221.87,12.14,2318.56,2225.82
5,20,19,342.0,2674.46,5.7,2.6,0.16,427.42,17.32,4389.09,4213.53
5,20,20,192.0,18996.69,6.2,2.5,0.16,2716.36,80.48,21888.97,21013.41
5,20,21,91.0,0.0,6.1,2.4,0.16,35.25,7.07,374.62,359.64
5,20,22,7.0,0.0,6.3,2.4,0.16,2.34,6.36,24.93,23.93
5,20,23,0.0,0.0,5.9,2.6,0.16,0.0,5.9,0.0,0.0
5,21,0,0.0,0.0,6.1,2.6,0.16,0.0,6.1,0.0,0.0
5,21,1,0.0,0.0,6.6,3.2,0.16,0.0,6.6,0.0,0.0
5,21,2,0.0,0.0,6.5,2.3,0.16,0.0,6.5,0.0,0.0
5,21,3,0.0,0.0,7.4,1.8,0.16,0.0,7.4,0.0,0.0
5,21,4,0.0,0.0,7.4,2.8,0.16,0.0,7.4,0.0,0.0
5,21,5,14.0,41.65,7.3,2.0,0.16,44.91,8.56,474.94,455.94
5,21,6,99.0,166.94,7.3,2.7,0.16,174.33,12.01,1822.56,1749.66
5,21,7,223.0,233.8,7.4,2.3,0.16,278.63,15.11,2882.75,2767.44
5,21,8,318.0,219.67,7.2,1.8,0.16,427.03,19.34,4354.89,4180.7
5,21,9,503.0,242.19,7.2,2.3,0.16,614.72,24.2,6164.41,5917.84
5,21,10,627.0,228.2,7.9,2.0,0.16,582.65,24.29,5840.98,5607.34
5,21,11,728.0,227.41,7.4,2.2,0.16,721.84,27.48,7155.74,6869.51
5,21,12,802.0,253.99,7.3,2.7,0.16,822.47,29.53,8094.3,7770.53
5,21,13,815.0,307.87,8.2,2.1,0.16,957.29,34.97,9238.85,8869.3
5,21,14,832.0,422.31,8.1,1.5,0.16,971.9,36.19,9338.36,8964.82
5,21,15,793.0,583.23,7.9,1.5,0.16,914.39,34.33,8845.31,8491.49
5,21,16,715.0,804.81,8.9,2.2,0.16,801.9,31.2,7844.99,7531.19
5,21,17,607.0,1111.38,8.7,2.8,0.16,639.61,25.89,6376.18,6121.13
5,21,18,182.0,600.57,8.6,1.2,0.16,158.36,13.25,1648.73,1582.78
5,21,19,343.0,2597.4,8.8,2.3,0.16,416.67,20.32,4234.95,4065.55
